id,formulario,placa,cod_veh,clase,servicio,modalidad,fuga,codigo
656680,69400000,SIF777,1,AUTOMOVIL,PUBLICO,,,265744-1
656681,69400000,LME05A,2,MOTOCICLETA,PARTICULAR,,,265744-2
656682,69400100,BGL228,1,MICROBUS,PUBLICO,,,265745-1
656683,69400200,XKP542,1,CAMION ,PUBLICO,,,265746-1
656684,69400300,VFS974,1,CAMIONETA,PUBLICO,,,265747-1
656685,69400300,P-E,2,BICICLETA,PARTICULAR,,,265747-2
656686,69400400,P-E,1,AUTOMOVIL,,,,265748-1
656687,69400500,HPI19,1,MOTOCICLETA,PARTICULAR,,,265749-1
656688,69400600,BLB959,1,AUTOMOVIL,PARTICULAR,,,265750-1
656689,69400700,SIE079,1,AUTOMOVIL,PUBLICO,,,265751-1
656690,69400700,VDJ552,2,AUTOMOVIL,PUBLICO,,,265751-2
656691,69400800,SIK021,1,BUS,PUBLICO,,,265752-1
656692,69400900,LON82A,1,MOTOCICLETA,PARTICULAR,,,265753-1
656693,69401100,CIS39A,1,MOTOCICLETA,PARTICULAR,,,265754-1
656694,69401100,P-E,2,BICICLETA,PARTICULAR,,,265754-2
656695,69401200,CIH098,1,AUTOMOVIL,PARTICULAR,,,265755-1
656696,69401200,ZIJ621,2,AUTOMOVIL,PARTICULAR,,,265755-2
656697,69401400,BFY386,1,AUTOMOVIL,PARTICULAR,,,265756-1
656698,69401400,SKH222,2,CAMION ,PUBLICO,,,265756-2
656699,69401500,BMZ273,1,AUTOMOVIL,PARTICULAR,,,265757-1
656700,69401500,TFV564,2,TRACTOCAMION,PUBLICO,,,265757-2
656701,69401600,BRQ477,1,AUTOMOVIL,PARTICULAR,,,265758-1
656702,69401600,SIC967,2,BUS,PUBLICO,,,265758-2
656703,69401700,FAJ674,1,AUTOMOVIL,PARTICULAR,,,265759-1
656704,69401700,FTO652,2,AUTOMOVIL,PARTICULAR,,,265759-2
656705,69401700,SIR965,3,BUS,PARTICULAR,,,265759-3
656706,69401800,JZJ527,1,AUTOMOVIL,PUBLICO,,,265760-1
656707,69401800,BDU708,2,AUTOMOVIL,PARTICULAR,,,265760-2
656708,69401900,BDC018,1,AUTOMOVIL,PARTICULAR,,,265761-1
656709,69401900,BND880,2,AUTOMOVIL,PARTICULAR,,,265761-2
656710,69402000,SKM259,1,CAMION ,PUBLICO,,,265762-1
656711,69402000,HJH194,2,AUTOMOVIL,PARTICULAR,,,265762-2
656712,69402100,BTC852,1,AUTOMOVIL,PARTICULAR,,,265763-1
656713,69402100,LOO62A,2,MOTOCICLETA,PARTICULAR,,,265763-2
656714,69402200,CBP674,1,AUTOMOVIL,PARTICULAR,,,265764-1
656715,69402200,BSC379,2,AUTOMOVIL,PARTICULAR,,,265764-2
656716,69402300,SIK168,1,BUS,PUBLICO,,,265765-1
656717,69402300,CSI512,2,CAMPERO,PARTICULAR,,,265765-2
656718,69402400,SFB592,1,AUTOMOVIL,PARTICULAR,,,265766-1
656719,69402400,AJX37,2,MOTOCICLETA,PARTICULAR,,,265766-2
656720,69402600,VDA084,1,BUS,PUBLICO,,,265767-1
656721,69402700,BID608,1,CAMIONETA,PUBLICO,,,265768-1
656722,69402700,,2,BICICLETA,PARTICULAR,,,265768-2
656723,69402800,SIS517,1,CAMION ,PUBLICO,,,265769-1
656724,69402800,BC609,2,AUTOMOVIL,PARTICULAR,,,265769-2
656725,69402900,SGN218,1,BUS,PUBLICO,,,265770-1
656726,69402900,SIE580,2,BUS,PUBLICO,,,265770-2
656727,69403000,BSO348,1,AUTOMOVIL,PARTICULAR,,,265771-1
656728,69403100,ZIH380,1,AUTOMOVIL,PARTICULAR,,,265772-1
656729,69403100,BNP027,2,M. AGRICOLA,PARTICULAR,,,265772-2
656730,69403200,SKO311,1,BUSETA,PUBLICO,,,265773-1
656731,69403200,BOC538,2,AUTOMOVIL,PARTICULAR,,,265773-2
656732,69403300,BPA194,1,AUTOMOVIL,PARTICULAR,,,265774-1
656733,69403300,,2,TRACCION ANIMAL,,,,265774-2
656734,69403400,AQC817,1,CAMIONETA,PARTICULAR,,,265775-1
656735,69403500,VDQ056,1,CAMIONETA,PUBLICO,,,265776-1
656736,69403600,VDC568,1,BUS,PUBLICO,,,265777-1
656737,69403600,,2,BICICLETA,PARTICULAR,,,265777-2
656738,69403700,AKB373,1,CAMIONETA,PARTICULAR,,,265778-1
656739,69403700,VDK030,2,BUS,PUBLICO,,,265778-2
656740,69403800,BNJ023,1,AUTOMOVIL,PARTICULAR,,,265779-1
656741,69403800,SHC762,2,BUS,PUBLICO,,,265779-2
656742,69403900,BRS456,1,AUTOMOVIL,PARTICULAR,,,265780-1
656743,69403900,SBV282,2,TRACTOCAMION,PUBLICO,,,265780-2
656744,69404000,VDF020,1,BUSETA,PUBLICO,,,265781-1
656745,69404000,SIN460,2,BUSETA,PUBLICO,,,265781-2
656746,69404100,BXB977,1,AUTOMOVIL,PARTICULAR,,,265782-1
656747,69404100,SIQ063,2,AUTOMOVIL,PARTICULAR,,,265782-2
656748,69404200,JIP65,1,MOTOCICLETA,PARTICULAR,,,265783-1
656749,69404200,SIA826,2,BUS,PUBLICO,,,265783-2
656750,69404300,BOQ569,1,AUTOMOVIL,PARTICULAR,,,265784-1
656751,69404300,BDO649,2,AUTOMOVIL,PARTICULAR,,,265784-2
656752,69404400,SIT000,1,BUS,PUBLICO,,,265785-1
656753,69404400,SQL438,2,CAMIONETA,PUBLICO,,,265785-2
656754,69404500,VDA831,1,AUTOMOVIL,PUBLICO,,,265786-1
656755,69404500,BNY526,2,AUTOMOVIL,PARTICULAR,,,265786-2
656756,69404700,SII932,1,BUS,PUBLICO,,,265787-1
656757,69404700,CIR758,2,CAMIONETA,PARTICULAR,,,265787-2
656758,69404700,BIB982,3,AUTOMOVIL,PARTICULAR,,,265787-3
656759,69404700,BNC000,4,AUTOMOVIL,PARTICULAR,,,265787-4
656760,69404800,BFF744,1,AUTOMOVIL,PARTICULAR,,,265788-1
656761,69404800,SHK983,2,AUTOMOVIL,PUBLICO,,,265788-2
656762,69404900,CIT250,1,AUTOMOVIL,PARTICULAR,,,265789-1
656763,69404900,CFV549,2,AUTOMOVIL,PARTICULAR,,,265789-2
656764,69405000,BNC822,1,M. INDUSTRIAL,PARTICULAR,,,265790-1
656765,69405000,CQT455,2,AUTOMOVIL,PARTICULAR,,,265790-2
656766,69405100,SIN637,1,BUS,PUBLICO,,,265791-1
656767,69405100,SDF061,2,BUSETA,PUBLICO,,,265791-2
656768,69405100,NVC062,3,CAMION ,PARTICULAR,,,265791-3
656769,69405200,SIQ949,1,AUTOMOVIL,PUBLICO,,,265792-1
656770,69405200,XGJ974,2,CAMION ,PUBLICO,,,265792-2
656771,69405300,APA42B,1,MOTOCICLETA,PARTICULAR,,,265793-1
656772,69405300,BMM458,2,AUTOMOVIL,PARTICULAR,,,265793-2
656773,69405500,API168,1,AUTOMOVIL,PARTICULAR,,,265794-1
656774,69405500,CIH038,2,CAMPERO,PUBLICO,,,265794-2
656775,69405600,BSL880,1,AUTOMOVIL,PARTICULAR,,,265795-1
656776,69405600,GYB070,2,CAMIONETA,PARTICULAR,,,265795-2
656777,69405700,ZIJ368,1,CAMIONETA,PARTICULAR,,,265796-1
656778,69405700,SNC413,2,CAMION ,PUBLICO,,,265796-2
656779,69405800,SOF108,1,MICROBUS,PUBLICO,,,265797-1
656780,69405800,SOE908,2,CAMIONETA,PUBLICO,,,265797-2
656781,69405900,BNR020,1,AUTOMOVIL,PARTICULAR,,,265798-1
656782,69405900,CHU414,2,CAMIONETA,PARTICULAR,,,265798-2
656783,69406000,BGH598,1,AUTOMOVIL,PARTICULAR,,,265799-1
656784,69406000,SGZ343,2,AUTOMOVIL,PUBLICO,,,265799-2
656785,69406100,BIM309,1,AUTOMOVIL,PARTICULAR,,,265800-1
656786,69406100,ELH481,2,AUTOMOVIL,PARTICULAR,,,265800-2
656787,69406200,BRL626,1,CAMPERO,PARTICULAR,,,265801-1
656788,69406200,BGZ041,2,AUTOMOVIL,PARTICULAR,,,265801-2
656789,69406300,BRH870,1,AUTOMOVIL,PARTICULAR,,,265802-1
656790,69406300,BGX875,2,AUTOMOVIL,PARTICULAR,,,265802-2
656791,69406400,BKC086,1,AUTOMOVIL,PARTICULAR,,,265803-1
656792,69406400,BKD292,2,CAMIONETA,PARTICULAR,,,265803-2
656793,69406500,SEF351,1,AUTOMOVIL,PARTICULAR,,,265804-1
656794,69406500,P-E,2,BICICLETA,PARTICULAR,,,265804-2
656795,69406600,GMC874,1,AUTOMOVIL,PARTICULAR,,,265805-1
656796,69406600,P-E,2,BICICLETA,PARTICULAR,,,265805-2
656797,69406700,HKD581,1,AUTOMOVIL,PARTICULAR,,,265806-1
656798,69406800,SIM602,1,MICROBUS,PUBLICO,,,265807-1
656799,69406900,SDE507,1,BUSETA,PUBLICO,,,265808-1
656800,69406900,BKX744,2,AUTOMOVIL,PARTICULAR,,,265808-2
656801,69407000,BLJ681,1,AUTOMOVIL,PARTICULAR,,,265809-1
656802,69407000,OBE806,2,CAMIONETA,OFICIAL,,,265809-2
656803,69407100,VDF374,1,AUTOMOVIL,PUBLICO,,,265810-1
656804,69407100,VDR436,2,AUTOMOVIL,PUBLICO,,,265810-2
656805,69407200,MMP231,1,AUTOMOVIL,PARTICULAR,,,265811-1
656806,69407200,SHK080,2,AUTOMOVIL,PUBLICO,,,265811-2
656807,69407300,SID740,1,BUS,PUBLICO,,,265812-1
656808,69407300,BHE035,2,AUTOMOVIL,PARTICULAR,,,265812-2
656809,69407400,VKE473,1,CAMION ,PUBLICO,,,265813-1
656810,69407400,VDH803,2,AUTOMOVIL,PUBLICO,,,265813-2
656811,69407500,VDB150,1,AUTOMOVIL,PUBLICO,,,265814-1
656812,69407500,YLJ27,2,MOTOCICLETA,PARTICULAR,,,265814-2
656813,69407600,CSN232,1,AUTOMOVIL,PARTICULAR,,,265815-1
656814,69407600,SDF938,2,BUS,PUBLICO,,,265815-2
656815,69407700,SHN803,1,AUTOMOVIL,PUBLICO,,,265816-1
656816,69407700,SFD238,2,BUS,PUBLICO,,,265816-2
656817,69407800,SFQ296,1,BUS,PUBLICO,,,265817-1
656818,69407800,BOA183,2,CAMPERO,PARTICULAR,,,265817-2
656819,69407900,SHF409,1,BUS,PUBLICO,,,265818-1
656820,69407900,SGE349,2,BUS,PUBLICO,,,265818-2
656821,69408000,BKQ977,1,BUSETA,PARTICULAR,,,265819-1
656822,69408100,VDF584,1,AUTOMOVIL,PUBLICO,,,265820-1
656823,69408200,ORL73A,1,MOTOCICLETA,PARTICULAR,,,265821-1
656824,69408300,VDE004,1,BUS,PUBLICO,,,265822-1
656825,69408400,BOI980,1,AUTOMOVIL,PARTICULAR,,,265823-1
656826,69408400,GCF963,2,VOLQUETA,PUBLICO,,,265823-2
656827,69408500,SHH405,1,MICROBUS,PUBLICO,,,265824-1
656828,69408500,VDG604,2,AUTOMOVIL,PUBLICO,,,265824-2
656829,69408600,BHS964,1,CAMPERO,PARTICULAR,,,265825-1
656830,69408600,ZIA798,2,BUS,PARTICULAR,,,265825-2
656831,69408700,WDJ127,1,TRACTOCAMION,PUBLICO,,,265826-1
656832,69408800,VDK038,1,BUS,PUBLICO,,,265827-1
656833,69408800,BGZ347,2,CAMIONETA,PARTICULAR,,,265827-2
656834,69408900,VDN560,1,BUS,PUBLICO,,,265828-1
656835,69408900,BLJ228,2,CAMPERO,PARTICULAR,,,265828-2
656836,69409000,SHI525,1,AUTOMOVIL,PARTICULAR,,,265829-1
656837,69409000,BNM791,2,AUTOMOVIL,PARTICULAR,,,265829-2
656838,69409100,CKA995,1,AUTOMOVIL,PARTICULAR,,,265830-1
656839,69409100,FTQ538,2,AUTOMOVIL,PARTICULAR,,,265830-2
656840,69409200,BNU801,1,AUTOMOVIL,PARTICULAR,,,265831-1
656841,69409200,BUU776,2,AUTOMOVIL,PARTICULAR,,,265831-2
656842,69409300,SHK208,1,BUSETA,PUBLICO,,,265832-1
656843,69409400,BKS523,1,CAMIONETA,PARTICULAR,,,265833-1
656844,69409400,QFL478,2,AUTOMOVIL,PARTICULAR,,,265833-2
656845,69409500,BMC360,1,AUTOMOVIL,PARTICULAR,,,265834-1
656846,69409500,SFX483,2,BUS,PUBLICO,,,265834-2
656847,69409700,SIO205,1,BUS,PUBLICO,,,265835-1
656848,69409700,P-E,2,BUS,PUBLICO,,,265835-2
656849,69409800,VDE208,1,AUTOMOVIL,PUBLICO,,,265836-1
656850,69409800,BII098,2,AUTOMOVIL,PARTICULAR,,,265836-2
656851,69409900,SEE045,1,AUTOMOVIL,PARTICULAR,,,265837-1
656852,69410000,SFO870,1,BUS,PUBLICO,,,265838-1
656853,69410100,BLY235,1,AUTOMOVIL,PARTICULAR,,,265839-1
656854,69410200,AMG-66,1,MOTOCICLETA,PARTICULAR,,,265840-1
656855,69410300,P-E,1,BICICLETA,PARTICULAR,,,265841-1
656856,69410400,VDV565,1,AUTOMOVIL,PUBLICO,,,265842-1
656857,69410400,LKD773,2,CAMPERO,PARTICULAR,,,265842-2
656858,69410500,CIH489,1,AUTOMOVIL,PARTICULAR,,,265843-1
656859,69410500,OSJ19A,2,MOTOCICLETA,PARTICULAR,,,265843-2
656860,69410600,SIP440,1,MICROBUS,PUBLICO,,,265844-1
656861,69410600,APF18B,2,MOTOCICLETA,PARTICULAR,,,265844-2
656862,69410700,SDA737,1,BUSETA,PUBLICO,,,265845-1
656863,69410700,,2,BICICLETA,PARTICULAR,,,265845-2
656864,69410800,PED374,1,AUTOMOVIL,PARTICULAR,,,265846-1
656865,69410800,ARJ515,2,AUTOMOVIL,PARTICULAR,,,265846-2
656866,69410900,VDM835,1,AUTOMOVIL,PUBLICO,,,265847-1
656867,69410900,BBV475,2,,,,,265847-2
656868,69411000,APD08B,1,MOTOCICLETA,PARTICULAR,,,265848-1
656869,69411100,JTB581,1,CAMIONETA,PARTICULAR,,,265849-1
656870,69411100,VDN559,2,BUS,PUBLICO,,,265849-2
656871,69411200,VDG389,1,AUTOMOVIL,PUBLICO,,,265850-1
656872,69411200,SIB116,2,BUS,PUBLICO,,,265850-2
656873,69411300,BMA71,1,AUTOMOVIL,PARTICULAR,,,265851-1
656874,69411300,ANG71,2,TRACCION ANIMAL,PARTICULAR,,,265851-2
656875,69411400,SCB109,1,BUS,PUBLICO,,,265852-1
656876,69411400,BI0405,2,BICICLETA,PARTICULAR,,,265852-2
656877,69411500,BIL442,1,AUTOMOVIL,PARTICULAR,,,265853-1
656878,69411500,UFS056,2,CAMIONETA,PUBLICO,,,265853-2
656879,69411600,BCV091,1,AUTOMOVIL,PARTICULAR,,,265854-1
656880,69411600,SIL972,2,BUS,PUBLICO,,,265854-2
656881,69411700,BKU749,1,MICROBUS,PUBLICO,,,265855-1
656882,69411700,SFQ205,2,BUS,PUBLICO,,,265855-2
656883,69411800,VDA880,1,AUTOMOVIL,PUBLICO,,,265856-1
656884,69411800,SYX198,2,CAMIONETA,PUBLICO,,,265856-2
656885,69411900,VDJ381,1,MICROBUS,PUBLICO,,,265857-1
656886,69411900,GPE888,2,CAMION ,PARTICULAR,,,265857-2
656887,69412000,BNT908,1,AUTOMOVIL,PARTICULAR,,,265858-1
656888,69412000,BJX727,2,CAMPERO,PARTICULAR,,,265858-2
656889,69412100,SHK969,1,AUTOMOVIL,PUBLICO,,,265859-1
656890,69412100,BNI032,2,AUTOMOVIL,PARTICULAR,,,265859-2
656891,69412200,CIT217,1,AUTOMOVIL,PARTICULAR,,,265860-1
656892,69412200,CRW744,2,AUTOMOVIL,PARTICULAR,,,265860-2
656893,69412300,SGY405,1,BUS,PUBLICO,,,265861-1
656894,69412300,SZF598,2,BUS,PUBLICO,,,265861-2
656895,69412400,SED457,1,BUS,PUBLICO,,,265862-1
656896,69412400,BLO425,2,CAMIONETA,PARTICULAR,,,265862-2
656897,69412500,BEP283,1,MICROBUS,PUBLICO,,,265863-1
656898,69412500,SIE274,2,AUTOMOVIL,PUBLICO,,,265863-2
656899,69412600,PSK918,1,CAMPERO,PARTICULAR,,,265864-1
656900,69412700,SIG452,1,AUTOMOVIL,PUBLICO,,,265865-1
656901,69412700,,2,BICICLETA,PARTICULAR,,,265865-2
656902,69412800,SGU350,1,AUTOMOVIL,PUBLICO,,,265866-1
656903,69412800,SIS908,2,CAMION ,PUBLICO,,,265866-2
656904,69412900,OBE943,1,CAMIONETA,OFICIAL,,,265867-1
656905,69413000,SIS096,1,BUS,PUBLICO,,,265868-1
656906,69413100,BDQ427,1,CAMIONETA,PARTICULAR,,,265869-1
656907,69413100,BPJ290,2,CAMION ,PARTICULAR,,,265869-2
656908,69413200,BRF370,1,AUTOMOVIL,PARTICULAR,,,265870-1
656909,69413200,VDA485,2,MICROBUS,PUBLICO,,,265870-2
656910,69413300,BAU379,1,TRACTOCAMION,PARTICULAR,,,265871-1
656911,69413400,BEV222,1,AUTOMOVIL,PARTICULAR,,,265872-1
656912,69413400,SOB969,2,MICROBUS,PUBLICO,,,265872-2
656913,69413500,BOY416,1,CAMPERO,PARTICULAR,,,265873-1
656914,69413500,VDW616,2,AUTOMOVIL,PUBLICO,,,265873-2
656915,69413600,BNS200,1,AUTOMOVIL,PARTICULAR,,,265874-1
656916,69413600,RDJ694,2,VOLQUETA,PARTICULAR,,,265874-2
656917,69413700,SFU746,1,AUTOMOVIL,PARTICULAR,,,265875-1
656918,69413700,BLR682,2,AUTOMOVIL,PARTICULAR,,,265875-2
656919,69413800,SFS478,1,BUS,PUBLICO,,,265876-1
656920,69413900,VDQ327,1,AUTOMOVIL,PUBLICO,,,265877-1
656921,69414000,ASK29,1,MOTOCICLETA,PARTICULAR,,,265878-1
656922,69414100,VDO922,1,AUTOMOVIL,PUBLICO,,,265879-1
656923,69414100,ANW42,2,MOTOCICLETA,PARTICULAR,,,265879-2
656924,69414200,ASA14,1,MOTOCICLETA,PARTICULAR,,,265880-1
656925,69414200,EKB131,2,CAMIONETA,PARTICULAR,,,265880-2
656926,69414300,JJC65,1,MOTOCICLETA,PARTICULAR,,,265881-1
656927,69414400,YAW44A,1,MOTOCICLETA,PARTICULAR,,,265882-1
656928,69414500,BGY487,1,AUTOMOVIL,PARTICULAR,,,265883-1
656929,69414500,SFT553,2,BUS,PUBLICO,,,265883-2
656930,69414600,SHJ657,1,AUTOMOVIL,PUBLICO,,,265884-1
656931,69414600,,2,BICICLETA,PARTICULAR,,,265884-2
656932,69414700,SHA326,1,AUTOMOVIL,PUBLICO,,,265885-1
656933,69414700,SGO068,2,AUTOMOVIL,PUBLICO,,,265885-2
656934,69414800,SFH128,1,BUS,PUBLICO,,,265886-1
656935,69414900,CDE314,1,BUSETA,PUBLICO,,,265887-1
656936,69414900,CJA486,2,AUTOMOVIL,PARTICULAR,,,265887-2
656937,69415000,SIP250,1,BUS,PUBLICO,,,265888-1
656938,69415000,BUP695,2,AUTOMOVIL,PARTICULAR,,,265888-2
656939,69415100,BJF815,1,CAMIONETA,PARTICULAR,,,265889-1
656940,69415100,CSE517,2,CAMIONETA,PARTICULAR,,,265889-2
656941,69415200,BAT211,1,AUTOMOVIL,PARTICULAR,,,265890-1
656942,69415300,BRY554,1,CAMPERO,PARTICULAR,,,265891-1
656943,69415300,AUA252,2,AUTOMOVIL,PARTICULAR,,,265891-2
656944,69415400,VDW785,1,AUTOMOVIL,PUBLICO,,,265892-1
656945,69415400,BMZ318,2,AUTOMOVIL,PARTICULAR,,,265892-2
656946,69415500,SFC478,1,BUS,PUBLICO,,,265893-1
656947,69415500,BRJ203,2,CAMPERO,PARTICULAR,,,265893-2
656948,69415600,AOJ863,1,AUTOMOVIL,PARTICULAR,,,265894-1
656949,69415600,SNH842,2,CAMION ,PUBLICO,,,265894-2
656950,69415700,VDZ766,1,AUTOMOVIL,PUBLICO,,,265895-1
656951,69415700,BNQ067,2,AUTOMOVIL,PARTICULAR,,,265895-2
656952,69415800,GPF579,1,VOLQUETA,PARTICULAR,,,265896-1
656953,69415800,VDO443,2,AUTOMOVIL,PUBLICO,,,265896-2
656954,69415900,BAC715,1,AUTOMOVIL,PARTICULAR,,,265897-1
656955,69415900,HKC536,2,AUTOMOVIL,PARTICULAR,,,265897-2
656956,69416000,SHB111,1,AUTOMOVIL,PUBLICO,,,265898-1
656957,69416000,BNL301,2,AUTOMOVIL,PARTICULAR,,,265898-2
656958,69416100,BLC36,1,CAMPERO,PARTICULAR,,,265899-1
656959,69416100,SFD531,2,BUS,PUBLICO,,,265899-2
656960,69416200,BCS000,1,AUTOMOVIL,,,,265900-1
656961,69416200,TKH645,2,CAMION ,PUBLICO,,,265900-2
656962,69416400,P-E,1,AUTOMOVIL,,,,265901-1
656963,69416500,P/E,1,,,,,265902-1
656964,69416600,SHK034,1,AUTOMOVIL,PUBLICO,,,265903-1
656965,69416600,ADV70,2,MOTOCICLETA,PARTICULAR,,,265903-2
656966,69416700,ASX55,1,MOTOCICLETA,PARTICULAR,,,265904-1
656967,69417000,BPE210,1,AUTOMOVIL,PARTICULAR,,,265905-1
656968,69417000,SGK999,2,MICROBUS,PUBLICO,,,265905-2
656969,69417100,BIV716,1,AUTOMOVIL,PARTICULAR,,,265906-1
656970,69417200,CJC351,1,AUTOMOVIL,PARTICULAR,,,265907-1
656971,69417200,SFQ928,2,MICROBUS,PUBLICO,,,265907-2
656972,69417300,BNH401,1,AUTOMOVIL,PARTICULAR,,,265908-1
656973,69417300,SDC520,2,BUSETA,PUBLICO,,,265908-2
656974,69417400,SFN553,1,BUS,PUBLICO,,,265909-1
656975,69417400,BSN315,2,AUTOMOVIL,PARTICULAR,,,265909-2
656976,69417500,BLC595,1,MICROBUS,PARTICULAR,,,265910-1
656977,69417500,BRY494,2,AUTOMOVIL,PARTICULAR,,,265910-2
656978,69417600,BIB167,1,AUTOMOVIL,OFICIAL,,,265911-1
656979,69417600,UDJ803,2,AUTOMOVIL,PUBLICO,,,265911-2
656980,69417700,BMN656,1,AUTOMOVIL,PARTICULAR,,,265912-1
656981,69417700,SHB499,2,AUTOMOVIL,PUBLICO,,,265912-2
656982,69417800,BRB221,1,AUTOMOVIL,PARTICULAR,,,265913-1
656983,69417800,ATI297,2,AUTOMOVIL,PARTICULAR,,,265913-2
656984,69417900,BRI847,1,AUTOMOVIL,PARTICULAR,,,265914-1
656985,69417900,GPC132,2,CAMIONETA,PARTICULAR,,,265914-2
656986,69418000,BNA170,1,CAMION ,OFICIAL,,,265915-1
656987,69418000,FSA081,2,AUTOMOVIL,PARTICULAR,,,265915-2
656988,69418100,UBC680,1,AUTOMOVIL,OFICIAL,,,265916-1
656989,69418200,P-E,1,MICROBUS,PUBLICO,,,265917-1
656990,69418300,CHI09A,1,MOTOCICLETA,PARTICULAR,,,265918-1
656991,69418400,VDT342,1,AUTOMOVIL,PUBLICO,,,265919-1
656992,69418400,ASQ115,2,MOTOCICLETA,PARTICULAR,,,265919-2
656993,69418500,P-E,1,,,,,265920-1
656994,69418700,BLS869,1,AUTOMOVIL,PARTICULAR,,,265921-1
656995,69418700,AJA231,2,CAMIONETA,PARTICULAR,,,265921-2
656996,69418800,ITS833,1,AUTOMOVIL,PARTICULAR,,,265922-1
656997,69418800,BAV076,2,CAMION ,PARTICULAR,,,265922-2
656998,69418900,NOA997,1,CAMIONETA,PARTICULAR,,,265923-1
656999,69418900,BSE973,2,CAMPERO,PARTICULAR,,,265923-2
657000,69419000,SFV862,1,MICROBUS,PUBLICO,,,265924-1
657001,69419100,TK6384,1,BUS,PUBLICO,,,265925-1
657002,69419200,SSG692,1,CAMIONETA,PUBLICO,,,265926-1
657003,69419300,SFZ491,1,BUS,PUBLICO,,,265927-1
657004,69419300,P-E,2,BICICLETA,PARTICULAR,,,265927-2
657005,69419400,BCW272,1,AUTOMOVIL,PARTICULAR,,,265928-1
657006,69419400,BRE74B,2,MOTOCICLETA,PARTICULAR,,,265928-2
657007,69419400,BHR120,3,AUTOMOVIL,PARTICULAR,,,265928-3
657008,69419500,VDO373,1,AUTOMOVIL,PUBLICO,,,265929-1
657009,69419500,ARH827,2,CAMIONETA,PARTICULAR,,,265929-2
657010,69419600,UFE522,1,CAMION ,PUBLICO,,,265930-1
657011,69419700,SHK447,1,BUS,PUBLICO,,,265931-1
657012,69419700,NSF923,2,AUTOMOVIL,PARTICULAR,,,265931-2
657013,69419800,SIG976,1,BUS,PUBLICO,,,265932-1
657014,69419900,SQM052,1,BUSETA,PUBLICO,,,265933-1
657015,69419900,P-E,2,BICICLETA,PARTICULAR,,,265933-2
657016,69420100,BRU100,1,AUTOMOVIL,PARTICULAR,,,265934-1
657017,69420100,KIC78,2,MOTOCICLETA,PARTICULAR,,,265934-2
657018,69420200,WHM31A,1,MOTOCICLETA,PARTICULAR,,,265935-1
657019,69420300,T21828,1,BICICLETA,PARTICULAR,,,265936-1
657020,69420300,P/E,2,,,,,265936-2
657021,69420400,VDM774,1,AUTOMOVIL,PUBLICO,,,265937-1
657022,69420400,PKE764,2,CAMION ,PUBLICO,,,265937-2
657023,69420500,SCC676,1,AUTOMOVIL,PARTICULAR,,,265938-1
657024,69420600,SGY777,1,AUTOMOVIL,PUBLICO,,,265939-1
657025,69420600,ANQ97,2,MOTOCICLETA,OFICIAL,,,265939-2
657026,69420700,FRQ74,1,MOTOCICLETA,PARTICULAR,,,265940-1
657027,69420800,VDC117,1,AUTOMOVIL,PUBLICO,,,265941-1
657028,69420800,BNO977,2,CAMPERO,PARTICULAR,,,265941-2
657029,69420900,P/E,1,BUS,PUBLICO,,,265942-1
657030,69421000,LQW54A,1,MOTOCICLETA,PARTICULAR,,,265943-1
657031,69421000,SGN384,2,AUTOMOVIL,PARTICULAR,,,265943-2
657032,69421200,SIO566,1,AUTOMOVIL,PUBLICO,,,265944-1
657033,69421200,BKL135,2,AUTOMOVIL,PARTICULAR,,,265944-2
657034,69421300,SHM127,1,BUS,PUBLICO,,,265945-1
657035,69421300,XWJ559,2,CAMION ,PUBLICO,,,265945-2
657036,69421400,VDR593,1,AUTOMOVIL,PUBLICO,,,265946-1
657037,69421500,UAA030,1,CAMION ,PARTICULAR,,,265947-1
657038,69421500,BLF416,2,AUTOMOVIL,PARTICULAR,,,265947-2
657039,69421600,ZIT635,1,AUTOMOVIL,PARTICULAR,,,265948-1
657040,69421600,JTE684,2,CAMIONETA,PUBLICO,,,265948-2
657041,69421700,YPQ36,1,MOTOCICLETA,PARTICULAR,,,265949-1
657042,69421700,SIR538,2,BUS,PUBLICO,,,265949-2
657043,69421800,VDV746,1,AUTOMOVIL,PUBLICO,,,265950-1
657044,69421800,SIP034,2,BUSETA,PUBLICO,,,265950-2
657045,69421900,BPA912,1,AUTOMOVIL,PARTICULAR,,,265951-1
657046,69421900,APO22,2,OTRO,PARTICULAR,,,265951-2
657047,69422000,ARJ60,1,MOTOCICLETA,PARTICULAR,,,265952-1
657048,69422000,APA939,2,AUTOMOVIL,PARTICULAR,,,265952-2
657049,69422100,VDK503,1,BUS,PUBLICO,,,265953-1
657050,69422200,VDA243,1,BUS,PUBLICO,,,265954-1
657051,69422300,ORP74A,1,MOTOCICLETA,PARTICULAR,,,265955-1
657052,69422400,BHG65A,1,MOTOCICLETA,OFICIAL,,,265956-1
657053,69422500,AQX97,1,MOTOCICLETA,PARTICULAR,,,265957-1
657054,69422600,P  -E,1,MOTOCICLETA,,,,265958-1
657055,69422700,BIA792,1,CAMPERO,PARTICULAR,,,265959-1
657056,69422700,BTW045,2,AUTOMOVIL,PARTICULAR,,,265959-2
657057,69422800,P-E,1,,,,,265960-1
657058,69422900,SHD249,1,MICROBUS,PUBLICO,,,265961-1
657059,69422900,BTW619,2,AUTOMOVIL,PARTICULAR,,,265961-2
657060,69423000,OWW20,1,MOTOCICLETA,PARTICULAR,,,265962-1
